lat,lon,n,year,month,day,ozone,ozone_max,hour_max,aqi,pressure,humidity,temp,windsp,winddir
33.83062,-117.93845,24,2005,10,2,0.0445,0.059,8,50,29.604167,87.083333,66.458333,2.9125,214.25
33.83062,-117.93845,24,2005,10,3,0.031667,0.052,8,44,29.608333,77.083333,66.958333,2.745833,194.75
33.83062,-117.93845,24,2005,10,4,0.021375,0.043,10,36,29.616667,59.916667,67.458333,2.491667,158.625
33.83062,-117.93845,24,2005,10,5,0.031875,0.045,8,38,29.583333,13,81.416667,7.595833,82.208333
33.83062,-117.93845,24,2005,10,6,0.025583,0.054,9,46,29.545833,13.5,80.75,3.979167,125.75
33.83062,-117.93845,24,2005,10,7,0.031208,0.049,10,42,29.554167,55.375,70.208333,3.108333,158.375
33.83062,-117.93845,24,2005,10,8,0.0385,0.053,10,45,29.579167,85.791667,63.708333,3.475,183.916667
33.83062,-117.93845,24,2005,10,9,0.030458,0.054,9,46,29.641667,86,63.583333,2.629167,151.958333
33.83062,-117.93845,24,2005,10,10,0.0285,0.052,10,44,29.691667,83.083333,66.791667,2.916667,178.458333
33.83062,-117.93845,24,2005,10,11,0.027417,0.052,9,44,29.725,88.208333,65.583333,3.070833,199.958333
33.83062,-117.93845,24,2005,10,12,0.021792,0.047,10,40,29.716667,82.416667,64.666667,2.370833,215.291667
33.83062,-117.93845,24,2005,10,13,0.018458,0.04,11,34,29.720833,51.291667,75.208333,1.833333,206
33.83062,-117.93845,24,2005,10,14,0.023042,0.044,10,37,29.720833,37.958333,75.625,2.158333,173.25
33.83062,-117.93845,24,2005,10,15,0.033708,0.046,10,39,29.629167,83.416667,64.958333,4.079167,170.791667
33.83062,-117.93845,24,2005,10,16,0.026458,0.038,8,32,29.575,77.541667,63.291667,2.8875,154.125
33.83062,-117.93845,24,2005,10,17,0.015708,0.033,9,28,29.65,97.5,60.916667,2.4125,158.291667
33.83062,-117.93845,24,2005,10,18,0.017625,0.036,9,31,29.75,90.541667,60.625,2.633333,172.833333
33.83062,-117.93845,24,2005,10,19,0.014208,0.027,9,23,29.829167,85.916667,62.541667,2.345833,187.041667
33.83062,-117.93845,24,2005,10,20,0.020542,0.034,10,29,29.779167,89.541667,63.541667,2.666667,171.166667
33.83062,-117.93845,24,2005,10,21,0.037875,0.05,21,42,29.745833,94.916667,63.25,2.783333,224.375
33.83062,-117.93845,24,2005,10,22,0.035333,0.043,0,36,29.7,98.708333,61.583333,2.129167,241.916667
33.83062,-117.93845,24,2005,10,23,0.040583,0.049,12,42,29.7,93.583333,63.25,2.7,230.375
33.83062,-117.93845,24,2005,10,24,0.035708,0.041,10,35,29.775,98.958333,61.416667,3.066667,198.875
33.83062,-117.93845,24,2005,10,25,0.0225,0.035,8,30,29.870833,85.25,63.083333,2.6625,204.791667
33.83062,-117.93845,23,2005,10,26,0.025913,0.035,10,30,29.766667,92,61.208333,2.779167,168.625
33.83062,-117.93845,24,2005,10,27,0.025042,0.038,8,32,29.766667,92.166667,61.666667,2.383333,177.916667
33.83062,-117.93845,24,2005,10,28,0.019042,0.039,9,33,29.8,87.208333,62.041667,2.245833,184.083333
33.83062,-117.93845,24,2005,10,29,0.019625,0.039,9,33,29.875,82.458333,61.791667,2.345833,171.083333
33.83062,-117.93845,24,2005,10,30,0.021875,0.047,10,40,29.920833,78.125,63.75,2.341667,201.208333
33.83062,-117.93845,24,2005,10,31,0.014917,0.032,9,27,29.929167,46.958333,73.083333,1.933333,158.333333
33.83062,-117.93845,14,2005,11,1,0.007857,0.014,13,12,29.804167,28.208333,73.625,2.029167,159.75
33.83062,-117.93845,15,2005,11,2,0.022267,0.03,12,25,29.758333,68.333333,64.125,2.8875,156.208333
33.83062,-117.93845,24,2005,11,3,0.024542,0.041,9,35,29.8125,86.375,62,2.629167,202.541667
33.83062,-117.93845,24,2005,11,4,0.021375,0.042,9,36,29.804167,86.291667,60.666667,2.058333,158.208333
33.83062,-117.93845,24,2005,11,5,0.022708,0.049,10,42,29.720833,85.166667,60.916667,2.420833,140.708333
33.83062,-117.93845,24,2005,11,6,0.028458,0.054,10,46,29.683333,92.75,61.458333,2.091667,141.291667
33.83062,-117.93845,24,2005,11,7,0.036583,0.05,10,42,29.708333,90.75,62.875,2.129167,171.166667
33.83062,-117.93845,24,2005,11,8,0.027125,0.041,11,35,29.708333,88.291667,61.416667,3.466667,127.041667
33.83062,-117.93845,24,2005,11,9,0.018667,0.027,9,23,29.770833,85.708333,63.125,3.5375,149.166667
33.83062,-117.93845,23,2005,11,10,0.024,0.037,9,31,29.804167,89.875,60.833333,2.5375,182.541667
33.83062,-117.93845,24,2005,11,11,0.017208,0.035,10,30,29.858333,91.25,58.666667,2.070833,150.166667
33.83062,-117.93845,24,2005,11,12,0.014458,0.03,10,25,29.820833,87.875,59.333333,2.254167,139.208333
33.83062,-117.93845,24,2005,11,13,0.016042,0.034,9,29,29.820833,80.666667,62.291667,2.054167,155.208333
33.83062,-117.93845,24,2005,11,14,0.017417,0.033,12,28,29.75,89.2,61.375,1.741667,202.833333
33.83062,-117.93845,24,2005,11,29,0.012667,0.027,9,23,29.833333,68.571429,56.666667,2.783333,133.375
33.83062,-117.93845,24,2005,11,30,0.009792,0.018,8,15,29.808333,61.458333,60,2.420833,152.25
33.83062,-117.93845,24,2005,12,1,0.013292,0.023,10,19,29.8,79.166667,58.041667,2.554167,172.166667
33.83062,-117.93845,24,2005,12,2,0.012833,0.018,17,15,29.758333,76.625,59.583333,2.558333,201.916667
33.83062,-117.93845,24,2005,12,3,0.014167,0.025,9,21,29.783333,60.833333,57.916667,2.091667,186.625
33.83062,-117.93845,24,2005,12,4,0.029,0.037,8,31,29.941667,19.458333,60,4.054167,81.041667
33.83062,-117.93845,24,2005,12,5,0.017875,0.031,7,26,29.895833,9.25,62.375,5.1,54.541667
33.83062,-117.93845,24,2005,12,6,0.010542,0.019,9,16,29.808333,20.458333,59.833333,2.4625,181.708333
33.83062,-117.93845,24,2005,12,7,0.009125,0.016,9,14,29.7375,44,55.625,2.270833,136.625
33.83062,-117.93845,24,2005,12,8,0.008708,0.014,21,12,29.8,33.625,59.333333,2.175,138.791667
33.83062,-117.93845,24,2005,12,9,0.014708,0.029,9,25,29.816667,38.333333,61.708333,3.508333,96
33.83062,-117.93845,24,2005,12,10,0.007667,0.011,7,9,29.820833,38.75,60.541667,1.420833,134.708333
33.83062,-117.93845,24,2005,12,11,0.012458,0.025,9,21,29.795833,41.041667,59.458333,1.833333,147.833333
33.83062,-117.93845,24,2005,12,12,0.015042,0.033,10,28,29.795833,59.458333,55.333333,2.5625,129.416667
33.83062,-117.93845,24,2005,12,13,0.009125,0.019,9,16,29.816667,69.416667,54.416667,2.258333,141.708333
33.83062,-117.93845,24,2005,12,14,0.00925,0.02,10,17,29.816667,70.458333,54.208333,2.25,154.125
33.83062,-117.93845,24,2005,12,15,0.010333,0.023,10,19,29.683333,73.291667,54.333333,2.3125,148.541667
33.83062,-117.93845,24,2005,12,16,0.012542,0.029,10,25,29.679167,70.791667,52.458333,2.925,109.458333
33.83062,-117.93845,24,2005,12,17,0.015375,0.036,10,31,29.7875,68.041667,54.041667,2.595833,122.5
33.83062,-117.93845,24,2005,12,18,0.015375,0.035,9,30,29.966667,65.083333,55.166667,2.195833,146.208333
33.83062,-117.93845,24,2005,12,19,0.004625,0.006,7,5,30,51.958333,60.916667,2.583333,107.708333
33.83062,-117.93845,24,2005,12,20,0.004375,0.005,6,4,29.9125,49.375,62.916667,1.383333,198.041667
33.83062,-117.93845,24,2005,12,21,0.005667,0.009,7,8,29.858333,53.25,63.708333,1.845833,139.166667
33.83062,-117.93845,24,2005,12,22,0.006917,0.01,8,8,29.829167,71.333333,59.916667,2.1625,171
33.83062,-117.93845,24,2005,12,23,0.005083,0.007,0,6,29.833333,75.791667,60.833333,1.870833,183.291667
33.83062,-117.93845,24,2005,12,24,0.008458,0.012,8,10,29.808333,74.833333,58.666667,2.454167,192.583333
33.83062,-117.93845,24,2005,12,25,0.02575,0.035,12,30,29.7875,76.333333,56.458333,2.591667,208.791667
33.83062,-117.93845,24,2005,12,26,0.021375,0.028,0,24,29.891667,78.916667,57.458333,2.308333,190.875
33.83062,-117.93845,24,2005,12,27,0.007917,0.015,10,13,29.941667,73.541667,57.708333,1.345833,202.916667
33.83062,-117.93845,24,2005,12,28,0.004125,0.006,8,5,29.870833,79,55.208333,1.95,133.416667
33.83062,-117.93845,24,2005,12,29,0.010583,0.022,8,19,29.754167,72.416667,58.041667,2.525,158.125
33.83062,-117.93845,24,2006,1,1,0.013625,0.02,13,17,29.7,80.625,55.791667,2.816667,91.375
33.83062,-117.93845,24,2006,1,2,0.024333,0.036,9,31,29.675,79.25,57.416667,6.045833,183.583333
33.83062,-117.93845,24,2006,1,3,0.009833,0.022,9,19,29.9625,72.541667,54.416667,1.954167,154.5
33.83062,-117.93845,24,2006,1,4,0.015333,0.032,21,27,29.9875,45.875,63.666667,4.716667,93.833333
33.83062,-117.93845,24,2006,1,5,0.025042,0.03,8,25,29.954167,13.208333,77.041667,7.054167,57.791667
33.83062,-117.93845,24,2006,1,6,0.013917,0.024,1,20,29.766667,14.083333,74.166667,4.375,116.208333
33.83062,-117.93845,24,2006,1,7,0.009292,0.022,9,19,29.745833,51.75,59.875,2.420833,148
33.83062,-117.93845,24,2006,1,8,0.009,0.02,9,17,29.779167,71,55.833333,1.845833,142.291667
33.83062,-117.93845,24,2006,1,9,0.018542,0.026,9,22,29.866667,40.583333,62.333333,5.4625,137.916667
33.83062,-117.93845,24,2006,1,10,0.0075,0.015,9,13,29.841667,29.375,62.291667,2.525,141.333333
33.83062,-117.93845,24,2006,1,11,0.008292,0.018,10,15,29.75,58.375,56.208333,2.420833,144.291667
33.83062,-117.93845,24,2006,1,12,0.010375,0.024,9,20,29.726087,61.73913,56.478261,1.979167,138.708333
33.83062,-117.93845,24,2006,1,13,0.017125,0.035,12,30,29.75,70.833333,55.416667,2.604167,163.208333
33.83062,-117.93845,24,2006,1,14,0.012583,0.025,9,21,29.766667,78.875,53.625,1.945833,165.916667
33.83062,-117.93845,24,2006,1,15,0.015417,0.031,10,26,29.845833,54.791667,52.833333,2.704167,222.875
33.83062,-117.93845,24,2006,1,16,0.008708,0.02,9,17,29.983333,37.833333,53.333333,2.020833,117
33.83062,-117.93845,24,2006,1,17,0.006417,0.013,8,11,29.979167,50.333333,54.291667,2.2,135.75
33.83062,-117.93845,24,2006,1,18,0.011542,0.02,13,17,29.8625,68.083333,53.791667,3.170833,149.5
33.83062,-117.93845,24,2006,1,19,0.010667,0.025,9,21,29.820833,51.416667,54.958333,2.1,198.708333
33.83062,-117.93845,24,2006,1,20,0.01175,0.027,9,23,29.879167,30.125,55.458333,3.279167,116.75
33.83062,-117.93845,24,2006,1,21,0.008292,0.018,9,15,29.820833,35.5,54.583333,2.379167,137.791667
33.83062,-117.93845,24,2006,1,22,0.027458,0.038,11,32,29.8,25.208333,58.125,6.3625,66.791667
33.83062,-117.93845,24,2006,1,23,0.032167,0.039,9,33,29.7625,5.041667,65.75,9.308333,61.708333
33.83062,-117.93845,24,2006,1,24,0.021917,0.038,9,32,29.725,25.25,63.083333,4.991667,117.833333
33.83062,-117.93845,24,2006,1,25,0.018458,0.04,10,34,29.841667,60.208333,54.916667,3.541667,127.291667
33.83062,-117.93845,24,2006,1,26,0.01475,0.032,10,27,29.908333,66.25,54.458333,3.041667,148.416667
33.83062,-117.93845,24,2006,1,27,0.014083,0.027,9,23,29.908333,66.083333,54.75,3.154167,155.041667
33.83062,-117.93845,24,2006,1,28,0.015167,0.034,10,29,29.929167,65.416667,54.791667,2.85,131.166667
33.83062,-117.93845,24,2006,1,29,0.018667,0.04,10,34,29.908333,71.333333,54.833333,2.420833,144.916667
33.83062,-117.93845,24,2006,1,30,0.021792,0.033,21,28,29.816667,71.958333,55.25,2.779167,150.708333
33.83062,-117.93845,24,2006,1,31,0.016583,0.034,9,29,29.779167,61.208333,58.666667,2.458333,185.208333
33.83062,-117.93845,24,2006,2,1,0.015125,0.035,10,30,29.791667,66.75,56.416667,2.4125,158.958333
33.83062,-117.93845,24,2006,2,2,0.011792,0.03,10,25,29.720833,71.625,56.083333,2.375,144.041667
33.83062,-117.93845,24,2006,2,3,0.012958,0.019,21,16,29.745833,74.875,57.333333,2.483333,164.5
33.83062,-117.93845,24,2006,2,4,0.012958,0.023,10,19,29.754167,75.833333,57.5,1.954167,203
33.83062,-117.93845,24,2006,2,5,0.011375,0.019,10,16,29.675,71.291667,60.333333,2.129167,207.541667
33.83062,-117.93845,24,2006,2,6,0.013208,0.03,9,25,29.816667,48.958333,62.041667,3.875,130.083333
33.83062,-117.93845,24,2006,2,7,0.008458,0.019,9,16,29.795833,32.25,64.416667,1.991667,124.416667
33.83062,-117.93845,18,2006,2,8,0.007833,0.02,12,17,29.716667,8.916667,70.958333,4.191667,118.666667
33.83062,-117.93845,24,2006,2,9,0.011375,0.024,12,20,29.679167,42.208333,63.333333,2.633333,203.083333
33.83062,-117.93845,24,2006,2,10,0.022292,0.043,11,36,29.870833,72,58.25,2.170833,189.75
33.83062,-117.93845,24,2006,2,11,0.013333,0.029,10,25,29.941667,69.833333,59.916667,2.125,208.666667
33.83062,-117.93845,24,2006,2,12,0.016125,0.04,10,34,29.883333,38.5,67.041667,1.629167,177.416667
33.83062,-117.93845,24,2006,2,13,0.011125,0.026,9,22,29.779167,22.583333,67.083333,2.754167,171.125
33.83062,-117.93845,24,2006,2,14,0.030542,0.043,10,36,29.65,64.541667,57.125,3.9,176.708333
33.83062,-117.93845,24,2006,2,15,0.027,0.041,8,35,29.7,62.833333,56.125,4.5875,186.958333
33.83062,-117.93845,24,2006,2,16,0.020542,0.041,10,35,29.754167,49.041667,53.833333,3.1875,147.541667
33.83062,-117.93845,24,2006,2,17,0.021917,0.041,10,35,29.720833,60.5,52.125,3.6875,180.5
33.83062,-117.93845,24,2006,2,18,0.023333,0.038,10,32,29.779167,62.75,51,2.775,161.666667
33.83062,-117.93845,24,2006,2,19,0.021542,0.039,10,33,29.841667,64.791667,49.833333,3.358333,172.083333
33.83062,-117.93845,24,2006,2,20,0.01925,0.04,10,34,29.858333,55.083333,49.416667,3.533333,149.708333
33.83062,-117.93845,24,2006,2,21,0.015667,0.033,10,28,29.816667,49.083333,52.5,3.333333,144.541667
33.83062,-117.93845,24,2006,2,22,0.01175,0.027,9,23,29.820833,45.875,54.416667,2.791667,156.541667
33.83062,-117.93845,24,2006,2,23,0.010625,0.024,10,20,29.775,50.833333,56,2.9375,152.958333
33.83062,-117.93845,24,2006,2,24,0.0145,0.033,10,28,29.7875,64,55.5,2.7375,154.5
33.83062,-117.93845,24,2006,2,25,0.01325,0.029,10,25,29.854167,63.375,57.958333,2.054167,161.833333
33.83062,-117.93845,24,2006,2,26,0.02225,0.049,10,42,29.783333,48.166667,62.333333,2.554167,168.625
33.83062,-117.93845,24,2006,2,27,0.014458,0.024,23,20,29.7625,52.5,57.916667,2.45,120.541667
33.83062,-117.93845,24,2006,2,28,0.023375,0.038,9,32,29.795833,73.583333,58.416667,4.483333,204.75
33.83062,-117.93845,24,2006,3,1,0.018125,0.036,10,31,29.816667,66,55,3.175,160.375
33.83062,-117.93845,24,2006,3,2,0.0185,0.037,10,31,29.766667,61.041667,54.791667,3.133333,177.541667
33.83062,-117.93845,24,2006,3,3,0.016708,0.034,9,29,29.7375,70.25,52.583333,3.579167,193.041667
33.83062,-117.93845,24,2006,3,4,0.019792,0.042,9,36,29.825,62.25,52.083333,2.8875,136.791667
33.83062,-117.93845,24,2006,3,5,0.021083,0.044,11,37,29.866667,59.416667,54.875,2.845833,142.458333
33.83062,-117.93845,24,2006,3,6,0.022042,0.035,11,30,29.891667,63.541667,55.791667,2.320833,154.583333
33.83062,-117.93845,24,2006,3,7,0.026333,0.038,10,32,29.8375,68.541667,56.333333,4.366667,227.541667
33.83062,-117.93845,24,2006,3,8,0.018708,0.033,11,28,29.770833,58.458333,55.916667,2.804167,191.041667
33.83062,-117.93845,24,2006,3,9,0.028875,0.038,21,32,29.575,63.333333,54.25,4.191667,175.75
33.83062,-117.93845,24,2006,3,10,0.035208,0.044,9,37,29.479167,58.791667,50.375,6.041667,252.541667
33.83062,-117.93845,24,2006,3,11,0.030208,0.045,9,38,29.441667,65.083333,47.666667,4.720833,192.208333
33.83062,-117.93845,24,2006,3,12,0.021417,0.04,9,34,29.7875,59.666667,48,2.6375,149.958333
33.83062,-117.93845,24,2006,3,13,0.017667,0.036,9,31,29.925,57.666667,51.083333,2.916667,162.583333
33.83062,-117.93845,24,2006,3,14,0.023083,0.038,11,32,29.791667,57,54.291667,3.5375,174.875
33.83062,-117.93845,24,2006,3,15,0.021417,0.039,9,33,29.833333,61.125,54.208333,3.041667,200.833333
33.83062,-117.93845,24,2006,3,16,0.020375,0.039,10,33,29.804167,58.5,54.916667,2.920833,171.708333
33.83062,-117.93845,24,2006,3,17,0.02225,0.033,10,28,29.720833,72.583333,52.208333,3.208333,174.25
33.83062,-117.93845,24,2006,3,18,0.030875,0.04,9,34,29.583333,64,52.625,3.975,183.083333
33.83062,-117.93845,24,2006,3,19,0.029,0.044,9,37,29.558333,65.25,52.041667,3.858333,150.875
33.83062,-117.93845,24,2006,3,20,0.033625,0.044,9,37,29.670833,63.458333,52.75,5.058333,150.291667
33.83062,-117.93845,24,2006,3,21,0.028083,0.043,9,36,29.733333,58.173913,53.416667,4.079167,221.666667
33.83062,-117.93845,24,2006,3,22,0.01975,0.036,9,31,29.9,54.375,56.333333,2.858333,175.916667
33.83062,-117.93845,24,2006,3,23,0.021625,0.043,10,36,29.8625,40.5,64,3.020833,100.333333
33.83062,-117.93845,24,2006,3,24,0.0195,0.038,9,32,29.758333,44.666667,62.291667,2.625,182.458333
33.83062,-117.93845,24,2006,3,25,0.025208,0.036,9,31,29.720833,70.75,57.666667,3.7125,180.25
33.83062,-117.93845,24,2006,3,26,0.029583,0.038,11,32,29.708333,71.25,57.833333,2.7125,238.916667
33.83062,-117.93845,24,2006,3,27,0.03325,0.045,9,38,29.7125,66.541667,57.583333,3.433333,183.666667
33.83062,-117.93845,24,2006,3,28,0.02825,0.035,7,30,29.65,78.25,53.583333,3.279167,167.666667
33.83062,-117.93845,24,2006,3,29,0.033042,0.041,9,35,29.716667,67.541667,56.041667,4.695833,224.666667
33.83062,-117.93845,24,2006,3,30,0.028,0.041,10,35,29.8125,60.375,57.583333,2.954167,208.958333
33.83062,-117.93845,24,2006,3,31,0.029583,0.037,12,31,29.8,64.458333,55.75,2.7375,209.416667
33.83062,-117.93845,24,2006,4,1,0.028333,0.043,10,36,29.866667,67.625,56.208333,3.9,196.5
33.83062,-117.93845,24,2006,4,2,0.024625,0.047,10,40,29.845833,52.541667,57.875,2.6375,156.583333
33.83062,-117.93845,24,2006,4,3,0.016083,0.029,11,25,29.766667,50.833333,61.666667,2.1625,168
33.83062,-117.93845,24,2006,4,4,0.026,0.04,20,34,29.616667,77.333333,57.625,3.433333,188.666667
33.83062,-117.93845,24,2006,4,5,0.034667,0.045,7,38,29.6625,66.583333,54.416667,5.9,233.75
33.83062,-117.93845,24,2006,4,6,0.023792,0.043,9,36,29.8125,64.166667,55.75,3.075,165.583333
33.83062,-117.93845,24,2006,4,7,0.026042,0.048,10,41,29.770833,65.791667,56.208333,3.508333,184.958333
33.83062,-117.93845,24,2006,4,8,0.023792,0.04,9,34,29.820833,62.041667,59,3.366667,176.666667
33.83062,-117.93845,24,2006,4,9,0.0315,0.047,10,40,29.733333,67.25,57.416667,3.425,176.666667
33.83062,-117.93845,24,2006,4,10,0.027333,0.039,9,33,29.7,65.583333,57.375,3.416667,183.708333
33.83062,-117.93845,24,2006,4,11,0.022625,0.04,9,34,29.729167,59.125,60.416667,2.8625,147.458333
33.83062,-117.93845,24,2006,4,12,0.022458,0.041,10,35,29.779167,61.166667,60.916667,3.020833,173.458333
33.83062,-117.93845,24,2006,4,13,0.020375,0.035,10,30,29.691667,49.916667,67.125,3.020833,188.291667
33.83062,-117.93845,24,2006,4,14,0.026125,0.035,13,30,29.616667,76.916667,59.166667,3.7875,204.041667
33.83062,-117.93845,24,2006,4,15,0.03,0.04,10,34,29.770833,71.375,58.875,3.495833,226.166667
33.83062,-117.93845,24,2006,4,16,0.032625,0.041,9,35,29.7875,65.166667,59.166667,3.875,234.708333
33.83062,-117.93845,24,2006,4,17,0.03225,0.047,11,40,29.808333,55.375,59.25,3.825,219.166667
33.83062,-117.93845,24,2006,4,18,0.027375,0.048,9,41,29.7375,39.208333,65.5,3.766667,151.833333
33.83062,-117.93845,24,2006,4,19,0.031167,0.055,11,47,29.620833,49,65.166667,2.925,174.416667
33.83062,-117.93845,24,2006,4,20,0.034708,0.059,10,50,29.633333,52.958333,64.375,3.175,163.875
33.83062,-117.93845,24,2006,4,21,0.040583,0.05,10,42,29.6,67.25,60.583333,4.325,227.791667
33.83062,-117.93845,24,2006,4,22,0.037042,0.042,6,36,29.670833,61.916667,58.291667,4.404167,229.125
33.83062,-117.93845,24,2006,4,23,0.036083,0.049,8,42,29.775,57.583333,57.583333,3.108333,184.791667
33.83062,-117.93845,24,2006,4,24,0.02325,0.037,10,31,29.8,61.625,58.833333,3.608333,189.541667
33.83062,-117.93845,17,2006,4,25,0.029647,0.038,10,32,29.7125,66.666667,58.625,3.395833,189.291667
33.83062,-117.93845,24,2006,4,26,0.040208,0.045,8,38,29.683333,59.458333,58.916667,4.4375,234.25
33.83062,-117.93845,24,2006,4,27,0.035625,0.042,8,36,29.683333,64.5,59.833333,3.466667,189.75
33.83062,-117.93845,24,2006,4,28,0.032667,0.042,10,36,29.791667,67.666667,61.333333,3.025,206.333333
33.83062,-117.93845,24,2006,4,29,0.031042,0.046,11,39,29.7625,64.458333,63.541667,2.929167,241.75
33.83062,-117.93845,24,2006,4,30,0.040625,0.06,10,51,29.6625,69.416667,62.958333,3.033333,202.375
33.83062,-117.93845,24,2006,6,1,0.033708,0.05,9,42,29.675,66.583333,68.958333,3.395833,218.833333
33.83062,-117.93845,24,2006,6,2,0.035208,0.065,11,67,29.7125,59.541667,73.708333,3.025,204.708333
33.83062,-117.93845,24,2006,6,3,0.043417,0.08,10,111,29.595833,56.5,77.375,3.170833,222.458333
33.83062,-117.93845,24,2006,6,4,0.048667,0.064,9,64,29.575,68,73.25,3.654167,228.875
33.83062,-117.93845,24,2006,6,5,0.039542,0.049,10,42,29.616667,73.166667,68,3.391667,214.166667
33.83062,-117.93845,24,2006,6,6,0.036708,0.042,8,36,29.616667,72.833333,68.25,3.320833,215.083333
33.83062,-117.93845,24,2006,6,7,0.033958,0.039,10,33,29.6125,77.125,66.291667,3.391667,218.625
33.83062,-117.93845,24,2006,6,8,0.0455,0.055,11,47,29.641667,73.041667,67.375,3.716667,227.583333
33.83062,-117.93845,24,2006,6,9,0.048708,0.053,10,45,29.633333,72.625,67.25,3.608333,228.416667
33.83062,-117.93845,24,2006,6,10,0.047875,0.055,8,47,29.6,62.75,67.75,3.875,215.875
33.83062,-117.93845,24,2006,6,11,0.047875,0.056,9,47,29.595833,63.458333,66.75,3.9,215.291667
33.83062,-117.93845,24,2006,6,12,0.038042,0.048,8,41,29.683333,60.333333,66.25,3.791667,230.916667
33.83062,-117.93845,24,2006,6,13,0.030042,0.05,8,42,29.775,52.958333,69.708333,3.279167,244.125
33.83062,-117.93845,24,2006,6,14,0.034083,0.054,9,46,29.683333,51.416667,72.291667,3.104167,184.125
33.83062,-117.93845,24,2006,6,15,0.040417,0.056,10,47,29.570833,62.833333,70.375,3.716667,206.916667
33.83062,-117.93845,24,2006,6,16,0.040292,0.063,12,61,29.583333,56.833333,76.583333,3.5375,233.291667
33.83062,-117.93845,24,2006,6,17,0.042042,0.059,9,50,29.675,67.25,72.416667,3.729167,215.458333
33.83062,-117.93845,24,2006,6,18,0.042792,0.056,10,47,29.666667,70.5,69.833333,3.575,206.833333
33.83062,-117.93845,24,2006,6,19,0.038667,0.05,10,42,29.658333,68.833333,69.333333,3.358333,207.583333
33.83062,-117.93845,24,2006,6,20,0.039375,0.054,10,46,29.6875,65.75,69.625,3.616667,235
33.83062,-117.93845,24,2006,6,21,0.04575,0.059,9,50,29.679167,66.333333,68.875,3.5,216.083333
33.83062,-117.93845,24,2006,6,22,0.043208,0.061,9,54,29.708333,67.041667,69.375,3.4,197.458333
33.83062,-117.93845,24,2006,6,23,0.041458,0.064,10,64,29.725,64.583333,71.291667,3.108333,235.125
33.83062,-117.93845,24,2006,6,24,0.040875,0.061,11,54,29.7125,67.416667,69.25,3.620833,240.75
33.83062,-117.93845,24,2006,6,25,0.042667,0.069,10,80,29.679167,58.625,75.333333,2.525,216.791667
33.83062,-117.93845,24,2006,6,26,0.024333,0.035,12,30,29.620833,58.25,75.75,3.095833,221.041667
33.83062,-117.93845,24,2006,6,27,0.029625,0.051,12,43,29.620833,56.208333,75.833333,3.029167,201.666667
33.83062,-117.93845,24,2006,6,28,0.035167,0.06,10,51,29.6875,51.958333,78.791667,3.216667,215.333333
33.83062,-117.93845,24,2006,6,29,0.0365,0.062,12,58,29.716667,56.208333,76.041667,3.0625,233.166667
33.83062,-117.93845,24,2006,6,30,0.036333,0.063,10,61,29.658333,54.791667,76.541667,3.495833,217
33.83062,-117.93845,24,2006,7,1,0.042208,0.07,10,84,29.6,51.375,78.541667,3.020833,231.75
33.83062,-117.93845,24,2006,7,2,0.036875,0.056,9,47,29.654167,60,76.5,3.325,226.125
33.83062,-117.93845,24,2006,7,3,0.030708,0.049,9,42,29.7375,61.875,76.666667,3.358333,229.416667
33.83062,-117.93845,24,2006,7,4,0.036125,0.048,9,41,29.729167,64.666667,75.083333,3.6125,206.083333
33.83062,-117.93845,24,2006,7,5,0.037,0.051,9,43,29.679167,64.25,74.791667,3.425,216.666667
33.83062,-117.93845,24,2006,7,6,0.03775,0.052,11,44,29.7125,61.041667,74.291667,3.166667,230.708333
33.83062,-117.93845,24,2006,7,7,0.042125,0.066,10,71,29.716667,60.75,76.291667,3.208333,224.625
33.83062,-117.93845,24,2006,7,8,0.03625,0.065,9,67,29.670833,57,77.666667,3.25,223.541667
33.83062,-117.93845,24,2006,7,9,0.0415,0.064,9,64,29.595833,62.083333,75.25,3.616667,207.041667
33.83062,-117.93845,24,2006,7,10,0.034417,0.049,9,42,29.6,64.666667,72.291667,3.6125,224.541667
33.83062,-117.93845,24,2006,7,11,0.026667,0.049,10,42,29.629167,57.875,75.083333,3.470833,225.583333
33.83062,-117.93845,24,2006,7,12,0.024125,0.049,10,42,29.670833,43.375,78.666667,3.066667,227.041667
33.83062,-117.93845,24,2006,7,13,0.025958,0.044,9,37,29.7125,52.791667,77.833333,3.25,214.416667
33.83062,-117.93845,24,2006,7,14,0.032083,0.06,11,51,29.654167,53.291667,78.666667,3.104167,240.375
33.83062,-117.93845,24,2006,7,15,0.042083,0.071,11,87,29.645833,56.083333,79.708333,3.35,216.666667
33.83062,-117.93845,24,2006,7,16,0.032917,0.045,8,38,29.7125,62.875,77.666667,3.716667,221.875
33.83062,-117.93845,24,2006,7,17,0.026833,0.037,8,31,29.691667,68.041667,76.166667,3.325,229.666667
33.83062,-117.93845,24,2006,7,18,0.025792,0.037,8,31,29.670833,67.291667,75.958333,3.641667,218.541667
33.83062,-117.93845,24,2006,7,19,0.022,0.04,8,34,29.65,64.958333,75.583333,3.6125,230.458333
33.83062,-117.93845,24,2006,7,20,0.019208,0.036,9,31,29.7,61.625,76.625,3.65,252.041667
33.83062,-117.93845,24,2006,7,21,0.026292,0.049,10,42,29.633333,58.333333,79.916667,3.533333,238.291667
33.83062,-117.93845,24,2006,7,22,0.046625,0.088,10,132,29.541667,54.791667,85,3.425,217.458333
